name,latitude,longitude,type,geometry
Roc Boronat - Doctor Trueta,41.397689,2.201096,"{'typepoint': {'type': 'Point', 'coordinates': [41.397689, 2.201096]}}",POINT (2.201096 41.397689)
Llacuna - Ramon Turró,41.39874,2.202142,"{'typepoint': {'type': 'Point', 'coordinates': [41.39874, 2.202142]}}",POINT (2.202142 41.39874)
Llacuna - Pallars,41.402126,2.197687,"{'typepoint': {'type': 'Point', 'coordinates': [41.402126, 2.197687]}}",POINT (2.197687 41.402126)
Casa Batlló - Fundació Antoni Tàpies,41.391129,2.166333,"{'typepoint': {'type': 'Point', 'coordinates': [41.391129, 2.166333]}}",POINT (2.166333 41.391129)
Pg de Gràcia - La Pedrera,41.395292,2.161176,"{'typepoint': {'type': 'Point', 'coordinates': [41.395292, 2.161176]}}",POINT (2.161176 41.395292)
Marina - Monumental,41.399574,2.180795,"{'typepoint': {'type': 'Point', 'coordinates': [41.399574, 2.180795]}}",POINT (2.180795 41.399574)
Sarrià,41.403922,2.114582,"{'typepoint': {'type': 'Point', 'coordinates': [41.403922, 2.114582]}}",POINT (2.114582 41.403922)
Els Vergós,41.396483,2.12629,"{'typepoint': {'type': 'Point', 'coordinates': [41.396483, 2.12629]}}",POINT (2.12629 41.396483)
Pg Sant Joan Bosco,41.394834,2.126889,"{'typepoint': {'type': 'Point', 'coordinates': [41.394834, 2.126889]}}",POINT (2.126889 41.394834)
Pg  Sant Joan Bosco - Prat de la Riba,41.392926,2.129376,"{'typepoint': {'type': 'Point', 'coordinates': [41.392926, 2.129376]}}",POINT (2.129376 41.392926)
Constança,41.389283,2.134843,"{'typepoint': {'type': 'Point', 'coordinates': [41.389283, 2.134843]}}",POINT (2.134843 41.389283)
Av Sarrià,41.391426,2.132746,"{'typepoint': {'type': 'Point', 'coordinates': [41.391426, 2.132746]}}",POINT (2.132746 41.391426)
Av Sarrià - Prat de la Riba,41.392524,2.130705,"{'typepoint': {'type': 'Point', 'coordinates': [41.392524, 2.130705]}}",POINT (2.130705 41.392524)
Cartagena - Av Gaudí,41.411504,2.173992,"{'typepoint': {'type': 'Point', 'coordinates': [41.411504, 2.173992]}}",POINT (2.173992 41.411504)
Baró St Lluís - Polònia,41.415618,2.164259,"{'typepoint': {'type': 'Point', 'coordinates': [41.415618, 2.164259]}}",POINT (2.164259 41.415618)
Torre Dulac - Tenerife,41.416368,2.163766,"{'typepoint': {'type': 'Point', 'coordinates': [41.416368, 2.163766]}}",POINT (2.163766 41.416368)
Eixample,41.388685,2.163317,"{'typepoint': {'type': 'Point', 'coordinates': [41.388685, 2.163317]}}",POINT (2.163317 41.388685)
Sant Adrià - Josep Soldevila,41.434235,2.192854,"{'typepoint': {'type': 'Point', 'coordinates': [41.434235, 2.192854]}}",POINT (2.192854 41.434235)
Segre-Parellada,41.43334,2.192702,"{'typepoint': {'type': 'Point', 'coordinates': [41.43334, 2.192702]}}",POINT (2.192702 41.43334)
Segre - Borriana,41.430929,2.194826,"{'typepoint': {'type': 'Point', 'coordinates': [41.430929, 2.194826]}}",POINT (2.194826 41.430929)
Ernest Lluch,41.376216,2.112157,"{'typepoint': {'type': 'Point', 'coordinates': [41.376216, 2.112157]}}",POINT (2.112157 41.376216)
Pg Sant Joan Bosco,41.394524,2.127503,"{'typepoint': {'type': 'Point', 'coordinates': [41.394524, 2.127503]}}",POINT (2.127503 41.394524)
Foc - Ferrocarrils Catalans,41.358401,2.143859,"{'typepoint': {'type': 'Point', 'coordinates': [41.358401, 2.143859]}}",POINT (2.143859 41.358401)
Via Favència - Metro Canyelles,41.441539,2.165702,"{'typepoint': {'type': 'Point', 'coordinates': [41.441539, 2.165702]}}",POINT (2.165702 41.441539)
Parc Sanitari Pere Virgili,41.415693,2.142003,"{'typepoint': {'type': 'Point', 'coordinates': [41.415693, 2.142003]}}",POINT (2.142003 41.415693)
Torrent del Rovelló - Camí Fredolic,41.419356,2.096888,"{'typepoint': {'type': 'Point', 'coordinates': [41.419356, 2.096888]}}",POINT (2.096888 41.419356)
Mandri - Emancipació,41.403767,2.133148,"{'typepoint': {'type': 'Point', 'coordinates': [41.403767, 2.133148]}}",POINT (2.133148 41.403767)
Riera Blanca - Trav de Les Corts,41.376801,2.12182,"{'typepoint': {'type': 'Point', 'coordinates': [41.376801, 2.12182]}}",POINT (2.12182 41.376801)
Josep Soldevila - Torrent Estadella,41.434116,2.193555,"{'typepoint': {'type': 'Point', 'coordinates': [41.434116, 2.193555]}}",POINT (2.193555 41.434116)
Josep Soldevila - Onze de Setembre,41.431707,2.195377,"{'typepoint': {'type': 'Point', 'coordinates': [41.431707, 2.195377]}}",POINT (2.195377 41.431707)
Sant Antoni Maria Claret - Felip II,41.420146,2.18629,"{'typepoint': {'type': 'Point', 'coordinates': [41.420146, 2.18629]}}",POINT (2.18629 41.420146)
Sant Antoni Maria Claret - Trinxant,41.416811,2.181734,"{'typepoint': {'type': 'Point', 'coordinates': [41.416811, 2.181734]}}",POINT (2.181734 41.416811)
Còrsega - Bailèn,41.400497,2.164504,"{'typepoint': {'type': 'Point', 'coordinates': [41.400497, 2.164504]}}",POINT (2.164504 41.400497)
Còrsega - Llúria,41.398877,2.162346,"{'typepoint': {'type': 'Point', 'coordinates': [41.398877, 2.162346]}}",POINT (2.162346 41.398877)
Pg Taulat - Jonquera,41.400626,2.207599,"{'typepoint': {'type': 'Point', 'coordinates': [41.400626, 2.207599]}}",POINT (2.207599 41.400626)
Pg  Taulat - Bac de Roda,41.40303,2.210784,"{'typepoint': {'type': 'Point', 'coordinates': [41.40303, 2.210784]}}",POINT (2.210784 41.40303)
Pg Garcia Fària - Jonquera,41.399699,2.208704,"{'typepoint': {'type': 'Point', 'coordinates': [41.399699, 2.208704]}}",POINT (2.208704 41.399699)
Pol. Ind. Zona Franca,41.345494,2.142764,"{'typepoint': {'type': 'Point', 'coordinates': [41.345494, 2.142764]}}",POINT (2.142764 41.345494)
Ildefons Cerdà - Rambla Badal,41.365078,2.13574,"{'typepoint': {'type': 'Point', 'coordinates': [41.365078, 2.13574]}}",POINT (2.13574 41.365078)
Pl  Països Catalans,41.380611,2.141537,"{'typepoint': {'type': 'Point', 'coordinates': [41.380611, 2.141537]}}",POINT (2.141537 41.380611)
Ronda de Dalt - Av J.V.Foix,41.400912,2.114004,"{'typepoint': {'type': 'Point', 'coordinates': [41.400912, 2.114004]}}",POINT (2.114004 41.400912)
Pas Sota Muralla - Pg  Colom,41.381145,2.182582,"{'typepoint': {'type': 'Point', 'coordinates': [41.381145, 2.182582]}}",POINT (2.182582 41.381145)
Urquinaona,41.38855,2.172562,"{'typepoint': {'type': 'Point', 'coordinates': [41.38855, 2.172562]}}",POINT (2.172562 41.38855)
Pg Marítim,41.384924,2.195895,"{'typepoint': {'type': 'Point', 'coordinates': [41.384924, 2.195895]}}",POINT (2.195895 41.384924)
Feliu i Codina - Congrés,41.436074,2.162976,"{'typepoint': {'type': 'Point', 'coordinates': [41.436074, 2.162976]}}",POINT (2.162976 41.436074)
Mallorca - Nàpols,41.401273,2.17235,"{'typepoint': {'type': 'Point', 'coordinates': [41.401273, 2.17235]}}",POINT (2.17235 41.401273)
Comtes de Bell-lloc - Viriat,41.380449,2.137426,"{'typepoint': {'type': 'Point', 'coordinates': [41.380449, 2.137426]}}",POINT (2.137426 41.380449)
Metro La Pau,41.422627,2.205765,"{'typepoint': {'type': 'Point', 'coordinates': [41.422627, 2.205765]}}",POINT (2.205765 41.422627)
Fernando Pessoa,41.442839,2.193044,"{'typepoint': {'type': 'Point', 'coordinates': [41.442839, 2.193044]}}",POINT (2.193044 41.442839)
Ciutat d'Asunción - Potosí,41.444393,2.199292,"{'typepoint': {'type': 'Point', 'coordinates': [41.444393, 2.199292]}}",POINT (2.199292 41.444393)
Palomar - Fernando Pessoa,41.4424,2.193332,"{'typepoint': {'type': 'Point', 'coordinates': [41.4424, 2.193332]}}",POINT (2.193332 41.4424)
Diagonal - Pl Llevant,41.410506,2.216299,"{'typepoint': {'type': 'Point', 'coordinates': [41.410506, 2.216299]}}",POINT (2.216299 41.410506)
Pepe Rubianes,41.378432,2.189691,"{'typepoint': {'type': 'Point', 'coordinates': [41.378432, 2.189691]}}",POINT (2.189691 41.378432)
Casp - Nàpols,41.395881,2.179477,"{'typepoint': {'type': 'Point', 'coordinates': [41.395881, 2.179477]}}",POINT (2.179477 41.395881)
Av d'Esplugues - González Tablas,41.386969,2.105771,"{'typepoint': {'type': 'Point', 'coordinates': [41.386969, 2.105771]}}",POINT (2.105771 41.386969)
Campoamor - Lloret de Mar,41.434116,2.156058,"{'typepoint': {'type': 'Point', 'coordinates': [41.434116, 2.156058]}}",POINT (2.156058 41.434116)
Porto - Pl  de l'Estatut,41.429707,2.157149,"{'typepoint': {'type': 'Point', 'coordinates': [41.429707, 2.157149]}}",POINT (2.157149 41.429707)
Av l'Estatut de Catalunya - Campoamor,41.43512,2.153537,"{'typepoint': {'type': 'Point', 'coordinates': [41.43512, 2.153537]}}",POINT (2.153537 41.43512)
Sant Antoni Maria Claret - Sardenya,41.406622,2.168156,"{'typepoint': {'type': 'Point', 'coordinates': [41.406622, 2.168156]}}",POINT (2.168156 41.406622)
Marina - Diagonal,41.401742,2.178133,"{'typepoint': {'type': 'Point', 'coordinates': [41.401742, 2.178133]}}",POINT (2.178133 41.401742)
Badajoz - Diagonal,41.403138,2.189593,"{'typepoint': {'type': 'Point', 'coordinates': [41.403138, 2.189593]}}",POINT (2.189593 41.403138)
Eduard Toldrà - Ardena,41.388535,2.105869,"{'typepoint': {'type': 'Point', 'coordinates': [41.388535, 2.105869]}}",POINT (2.105869 41.388535)
Sepúlveda - Muntaner,41.383412,2.162684,"{'typepoint': {'type': 'Point', 'coordinates': [41.383412, 2.162684]}}",POINT (2.162684 41.383412)
Costa i Cuxart - Felip II,41.428128,2.176096,"{'typepoint': {'type': 'Point', 'coordinates': [41.428128, 2.176096]}}",POINT (2.176096 41.428128)
Espronceda - Ramon Turró,41.402398,2.208413,"{'typepoint': {'type': 'Point', 'coordinates': [41.402398, 2.208413]}}",POINT (2.208413 41.402398)
Bac de Roda - Pg.Taulat,41.403262,2.209743,"{'typepoint': {'type': 'Point', 'coordinates': [41.403262, 2.209743]}}",POINT (2.209743 41.403262)
Parc de la Maquinista,41.435582,2.196345,"{'typepoint': {'type': 'Point', 'coordinates': [41.435582, 2.196345]}}",POINT (2.196345 41.435582)
Av Cardenal Vidal i Barraquer - Pl Botticelli,41.432762,2.151829,"{'typepoint': {'type': 'Point', 'coordinates': [41.432762, 2.151829]}}",POINT (2.151829 41.432762)
Còrsega - Pg  de Gràcia,41.397099,2.160005,"{'typepoint': {'type': 'Point', 'coordinates': [41.397099, 2.160005]}}",POINT (2.160005 41.397099)
Estació del Nord,41.394369,2.181817,"{'typepoint': {'type': 'Point', 'coordinates': [41.394369, 2.181817]}}",POINT (2.181817 41.394369)
Paral·lel - Floridablanca,41.37512,2.154936,"{'typepoint': {'type': 'Point', 'coordinates': [41.37512, 2.154936]}}",POINT (2.154936 41.37512)
Pg  Sant Joan - Consell de Cent,41.397042,2.172522,"{'typepoint': {'type': 'Point', 'coordinates': [41.397042, 2.172522]}}",POINT (2.172522 41.397042)
Homer - Escipió,41.408002,2.145065,"{'typepoint': {'type': 'Point', 'coordinates': [41.408002, 2.145065]}}",POINT (2.145065 41.408002)
Concili de Trento - Pl  de la Pau,41.422445,2.209683,"{'typepoint': {'type': 'Point', 'coordinates': [41.422445, 2.209683]}}",POINT (2.209683 41.422445)
Pg  Isabel II - Pla de Palau,41.382816,2.183787,"{'typepoint': {'type': 'Point', 'coordinates': [41.382816, 2.183787]}}",POINT (2.183787 41.382816)
Pla de Palau - Av Marquès de l'Argentera,41.383472,2.183816,"{'typepoint': {'type': 'Point', 'coordinates': [41.383472, 2.183816]}}",POINT (2.183816 41.383472)
Meridiana - Almogàvers,41.394137,2.186762,"{'typepoint': {'type': 'Point', 'coordinates': [41.394137, 2.186762]}}",POINT (2.186762 41.394137)
Marina - Meridiana,41.395371,2.186302,"{'typepoint': {'type': 'Point', 'coordinates': [41.395371, 2.186302]}}",POINT (2.186302 41.395371)
Marina - Almogàvers,41.395203,2.186181,"{'typepoint': {'type': 'Point', 'coordinates': [41.395203, 2.186181]}}",POINT (2.186181 41.395203)
Meridiana - Almassora,41.452023,2.189206,"{'typepoint': {'type': 'Point', 'coordinates': [41.452023, 2.189206]}}",POINT (2.189206 41.452023)
Palau Reial,41.389403,2.119717,"{'typepoint': {'type': 'Point', 'coordinates': [41.389403, 2.119717]}}",POINT (2.119717 41.389403)
Av dels Quinze - Serrano,41.429171,2.17428,"{'typepoint': {'type': 'Point', 'coordinates': [41.429171, 2.17428]}}",POINT (2.17428 41.429171)
Alumini - Foc,41.354494,2.136153,"{'typepoint': {'type': 'Point', 'coordinates': [41.354494, 2.136153]}}",POINT (2.136153 41.354494)
Alumini - Foc,41.354525,2.136312,"{'typepoint': {'type': 'Point', 'coordinates': [41.354525, 2.136312]}}",POINT (2.136312 41.354525)
Ronda Sant Pau - Carrer de les Flors,41.37569,2.167213,"{'typepoint': {'type': 'Point', 'coordinates': [41.37569, 2.167213]}}",POINT (2.167213 41.37569)
Ronda Sant Pau - Paral·lel,41.375487,2.167489,"{'typepoint': {'type': 'Point', 'coordinates': [41.375487, 2.167489]}}",POINT (2.167489 41.375487)
Sant Adrià - Biosca,41.436512,2.207073,"{'typepoint': {'type': 'Point', 'coordinates': [41.436512, 2.207073]}}",POINT (2.207073 41.436512)
Vallespir - Pl  del Centre,41.381977,2.135296,"{'typepoint': {'type': 'Point', 'coordinates': [41.381977, 2.135296]}}",POINT (2.135296 41.381977)
Av Rio de Janeiro - Cementiri de Sant Andreu,41.436821,2.180517,"{'typepoint': {'type': 'Point', 'coordinates': [41.436821, 2.180517]}}",POINT (2.180517 41.436821)
Muntaner - Bisbe Sivilla,41.404463,2.135984,"{'typepoint': {'type': 'Point', 'coordinates': [41.404463, 2.135984]}}",POINT (2.135984 41.404463)
Mandri - Mitre,41.401783,2.135551,"{'typepoint': {'type': 'Point', 'coordinates': [41.401783, 2.135551]}}",POINT (2.135551 41.401783)
Viladomat - Av Roma,41.384434,2.150906,"{'typepoint': {'type': 'Point', 'coordinates': [41.384434, 2.150906]}}",POINT (2.150906 41.384434)
Av Cardenal Vidal i Barraquer - Berruguete,41.432765,2.151573,"{'typepoint': {'type': 'Point', 'coordinates': [41.432765, 2.151573]}}",POINT (2.151573 41.432765)
Manso - Rocafort,41.375744,2.159265,"{'typepoint': {'type': 'Point', 'coordinates': [41.375744, 2.159265]}}",POINT (2.159265 41.375744)
Diagonal - Les Corts,41.38883,2.130462,"{'typepoint': {'type': 'Point', 'coordinates': [41.38883, 2.130462]}}",POINT (2.130462 41.38883)
Metro Parc Logístic,41.341429,2.127758,"{'typepoint': {'type': 'Point', 'coordinates': [41.341429, 2.127758]}}",POINT (2.127758 41.341429)
Gombau - Jaume Giralt,41.387183,2.179344,"{'typepoint': {'type': 'Point', 'coordinates': [41.387183, 2.179344]}}",POINT (2.179344 41.387183)
Cementiri de l'Est - Carmen Amaya,41.394136,2.201957,"{'typepoint': {'type': 'Point', 'coordinates': [41.394136, 2.201957]}}",POINT (2.201957 41.394136)
Av Pompeu Fabra - Ana María Matute,41.414466,2.158532,"{'typepoint': {'type': 'Point', 'coordinates': [41.414466, 2.158532]}}",POINT (2.158532 41.414466)
Riera Can Toda - Antequera,41.413993,2.157728,"{'typepoint': {'type': 'Point', 'coordinates': [41.413993, 2.157728]}}",POINT (2.157728 41.413993)
Riera Can Toda - Miquel i Badia,41.413098,2.158743,"{'typepoint': {'type': 'Point', 'coordinates': [41.413098, 2.158743]}}",POINT (2.158743 41.413098)
Comte d'Urgell - Mercat del Ninot,41.386225,2.153286,"{'typepoint': {'type': 'Point', 'coordinates': [41.386225, 2.153286]}}",POINT (2.153286 41.386225)
Comte d'Urgell - Hospital Clínic,41.388828,2.149828,"{'typepoint': {'type': 'Point', 'coordinates': [41.388828, 2.149828]}}",POINT (2.149828 41.388828)
Pg  Sant Gervasi - Balmes,41.409953,2.136229,"{'typepoint': {'type': 'Point', 'coordinates': [41.409953, 2.136229]}}",POINT (2.136229 41.409953)
Av Tibidabo - La Rotonda,41.410966,2.136588,"{'typepoint': {'type': 'Point', 'coordinates': [41.410966, 2.136588]}}",POINT (2.136588 41.410966)
Bilbao - Perú,41.407906,2.196606,"{'typepoint': {'type': 'Point', 'coordinates': [41.407906, 2.196606]}}",POINT (2.196606 41.407906)
Castelldefels - Llerona,41.459713,2.181618,"{'typepoint': {'type': 'Point', 'coordinates': [41.459713, 2.181618]}}",POINT (2.181618 41.459713)
Marroc - Bilbao,41.406936,2.198593,"{'typepoint': {'type': 'Point', 'coordinates': [41.406936, 2.198593]}}",POINT (2.198593 41.406936)
Tànger - Llacuna,41.40382,2.194464,"{'typepoint': {'type': 'Point', 'coordinates': [41.40382, 2.194464]}}",POINT (2.194464 41.40382)
Pla de Palau - Metro Barceloneta,41.381826,2.184658,"{'typepoint': {'type': 'Point', 'coordinates': [41.381826, 2.184658]}}",POINT (2.184658 41.381826)
Ctra de Vallvidrera - Camí de l'Observatori,41.419731,2.119685,"{'typepoint': {'type': 'Point', 'coordinates': [41.419731, 2.119685]}}",POINT (2.119685 41.419731)
Av Tibidabo - Pg Sant Gervasi,41.410759,2.136529,"{'typepoint': {'type': 'Point', 'coordinates': [41.410759, 2.136529]}}",POINT (2.136529 41.410759)
Marià Lavèrnia,41.419488,2.163753,"{'typepoint': {'type': 'Point', 'coordinates': [41.419488, 2.163753]}}",POINT (2.163753 41.419488)
IES Narcís Monturiol,41.432067,2.145401,"{'typepoint': {'type': 'Point', 'coordinates': [41.432067, 2.145401]}}",POINT (2.145401 41.432067)
Pg Taulat-Pl de Llevant,41.4097,2.218056,"{'typepoint': {'type': 'Point', 'coordinates': [41.4097, 2.218056]}}",POINT (2.218056 41.4097)
UPC-Campus Diagonal Besòs,41.412449,2.220205,"{'typepoint': {'type': 'Point', 'coordinates': [41.412449, 2.220205]}}",POINT (2.220205 41.412449)
Tànger - Badajoz,41.401414,2.191243,"{'typepoint': {'type': 'Point', 'coordinates': [41.401414, 2.191243]}}",POINT (2.191243 41.401414)
Panorama - Marià Lavèrnia,41.419183,2.165007,"{'typepoint': {'type': 'Point', 'coordinates': [41.419183, 2.165007]}}",POINT (2.165007 41.419183)
Vall d'Ordesa - Institut Josep Pla,41.431583,2.16428,"{'typepoint': {'type': 'Point', 'coordinates': [41.431583, 2.16428]}}",POINT (2.16428 41.431583)
Vall d'Ordesa - Canfranc,41.431044,2.166523,"{'typepoint': {'type': 'Point', 'coordinates': [41.431044, 2.166523]}}",POINT (2.166523 41.431044)
Rbla Prim - Jaume Brossa,41.427609,2.198183,"{'typepoint': {'type': 'Point', 'coordinates': [41.427609, 2.198183]}}",POINT (2.198183 41.427609)
Via Trajana - Santander,41.428502,2.200419,"{'typepoint': {'type': 'Point', 'coordinates': [41.428502, 2.200419]}}",POINT (2.200419 41.428502)
Castelldefels - Av Vallbona,41.459676,2.181714,"{'typepoint': {'type': 'Point', 'coordinates': [41.459676, 2.181714]}}",POINT (2.181714 41.459676)
Via Trajana - Jaume Brossa,41.428703,2.20243,"{'typepoint': {'type': 'Point', 'coordinates': [41.428703, 2.20243]}}",POINT (2.20243 41.428703)
Via Trajana - Rbla Prim,41.428577,2.198638,"{'typepoint': {'type': 'Point', 'coordinates': [41.428577, 2.198638]}}",POINT (2.198638 41.428577)
Cantàbria - Rbla Prim,41.425073,2.199861,"{'typepoint': {'type': 'Point', 'coordinates': [41.425073, 2.199861]}}",POINT (2.199861 41.425073)
Cantàbria - Rbla Prim,41.424938,2.200059,"{'typepoint': {'type': 'Point', 'coordinates': [41.424938, 2.200059]}}",POINT (2.200059 41.424938)
Santander - Pont del Treball Digne,41.42279,2.196723,"{'typepoint': {'type': 'Point', 'coordinates': [41.42279, 2.196723]}}",POINT (2.196723 41.42279)
Marina-Llull,41.39271,2.189837,"{'typepoint': {'type': 'Point', 'coordinates': [41.39271, 2.189837]}}",POINT (2.189837 41.39271)
Marina-Pujades,41.392653,2.189535,"{'typepoint': {'type': 'Point', 'coordinates': [41.392653, 2.189535]}}",POINT (2.189535 41.392653)
Artesania - Via Favència,41.443094,2.171991,"{'typepoint': {'type': 'Point', 'coordinates': [41.443094, 2.171991]}}",POINT (2.171991 41.443094)
Rda. Guineueta Vella-Antonio Machado,41.443953,2.169747,"{'typepoint': {'type': 'Point', 'coordinates': [41.443953, 2.169747]}}",POINT (2.169747 41.443953)
Cisell-Mare de Déu de Port,41.354931,2.145385,"{'typepoint': {'type': 'Point', 'coordinates': [41.354931, 2.145385]}}",POINT (2.145385 41.354931)
Mare de Déu de Port-L'Anoia,41.364055,2.139447,"{'typepoint': {'type': 'Point', 'coordinates': [41.364055, 2.139447]}}",POINT (2.139447 41.364055)
Mineria-Font Florida,41.366361,2.139877,"{'typepoint': {'type': 'Point', 'coordinates': [41.366361, 2.139877]}}",POINT (2.139877 41.366361)
Pl. Sants,41.375709,2.136152,"{'typepoint': {'type': 'Point', 'coordinates': [41.375709, 2.136152]}}",POINT (2.136152 41.375709)
Comtes de Bell-lloc-Berlín,41.382316,2.13617,"{'typepoint': {'type': 'Point', 'coordinates': [41.382316, 2.13617]}}",POINT (2.13617 41.382316)
